EarTagNumberCurrent	EarTagNumberOriginal	StrainName	Diet	Sex	Status	AgeAtDeath	DateOfBirth	DateDietStart	DateOfDeath	AgeAtSetUp	Weight00 Baseline	DateWeightBaseline	Weight01	AgeAtWeight01	Weight02	AgeAtWeight02	Weight03	AgeAtWeight03	Weight04	AgeAtWeight04	Weight05	AgeAtWeight05	Weight06	AgeAtWeight06	Weight07	AgeAtWeight07	Weight08	AgeAtWeight08	Weight09	AgeAtWeight09	Weight10	AgeAtWeight10	Weight11	AgeAtWeight11	Weight12	AgeAtWeight12	Weight13	AgeAtWeight13	Weight14	AgeAtWeight14	Weight15	AgeAtWeight15	Weight16	AgeAtWeight16	Weight17	AgeAtWeight17	Weight18	AgeAtWeight18	Weight19	AgeAtWeight19	Weight20	AgeAtWeight20		DateWeight01	DateWeight02	DateWeight03	DateWeight04	DateWeight05	DateWeight06	DateWeight07	DateWeight08	DateWeight09	DateWeight10	DateWeight11	DateWeight12	DateWeight13	DateWeight14	DateWeight15	DateWeight16	DateWeight17	DateWeight18	DateWeight19	DateWeight20	DaysOnDietAtWeight01	DaysOnDietAtWeight02	DaysOnDietAtWeight03	DaysOnDietAtWeight04	DaysOnDietAtWeight05	DaysOnDietAtWeight06	DaysOnDietAtWeight07	DaysOnDietAtWeight08	DaysOnDietAtWeight09	DaysOnDietAtWeight10	DaysOnDietAtWeight11	DaysOnDietAtWeight12	DaysOnDietAtWeight13	DaysOnDietAtWeight14	DaysOnDietAtWeight15	DaysOnDietAtWeight16	DaysOnDietAtWeight17	DaysOnDietAtWeight18	DaysOnDietAtWeight19	DaysOnDietAtWeight20
858	858	BXD95	HF	F	Euthanized	554	02/14/2012	07/20/2012	08/21/2013	157	27.5	07/20/2012	35.1	183	42.7	254	56.7	353	54.1	432																																		08/15/2012	10/25/2012	02/01/2013	04/21/2013																	26	97	196	275																
856	856	BXD95	HF	F	Harvest	364	02/14/2012	07/20/2012	02/12/2013	157	26.3	07/20/2012	37.4	183	43.9	254	51.5	353																																				08/15/2012	10/25/2012	02/01/2013																		26	97	196																	
857	857	BXD95	HF	F	Harvest	364	02/14/2012	07/20/2012	02/12/2013	157	21.9	07/20/2012	26.6	183	30.4	254	41.2	353																																				08/15/2012	10/25/2012	02/01/2013																		26	97	196																	
2486	2486	BXD24	HF	F	Natural	320	08/18/2015	01/14/2016	07/03/2016	149	25.7		39.7	183	67.2	260	45.2	316																																				02/17/2016	05/04/2016	06/29/2016																		34	111	167																	
2487	2487	BXD24	HF	F	Natural	499	08/18/2015	01/14/2016	12/29/2016	149	32.4		48.9	183	68.4	316	78.5	388	73.6	463																																		02/17/2016	06/29/2016	09/09/2016	11/23/2016																	34	167	239	314																
1337	1337	BXD13	HF	F	Natural	449	07/16/2013	11/15/2013	10/08/2014	122	23.1	11/15/2013	39.2	184	44.6	238	28.4	302	36.2	373	35.8	420																																01/16/2014	03/11/2014	05/14/2014	07/24/2014	09/09/2014																62	116	180	251	298															
1339	1339	BXD13	HF	F	Natural	245	07/16/2013	11/15/2013	03/18/2014	122	19.8	11/15/2013	31.7	184	33.6	238																																						01/16/2014	03/11/2014																			62	116																		
1336	1336	BXD13	HF	F	Natural	248	07/16/2013	11/15/2013	03/21/2014	122	23.7	11/15/2013	38.4	184	52	238																																						01/16/2014	03/11/2014																			62	116																		
372	372	BXD9	HF	F	Natural	688	09/24/2011	02/13/2012	08/12/2013	142	38.2	02/13/2012	50.6	184	57.3	263	64.5	342	65.3	397	50.8	496	42.3	575	40.3	684																												03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013														42	121	200	255	354	433	542													
374	374	BXD9	HF	F	Euthanized	524	09/24/2011	02/13/2012	03/01/2013	142	41.5	02/13/2012	53.4	184	61.3	263	56.7	342	62.8	397	47.3	496																																03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013																42	121	200	255	354															
370	370	BXD9	HF	F	Harvest	347	09/24/2011	02/13/2012	09/05/2012	142	40.1	02/13/2012	51.3	184	54.5	263	63.2	342																																				03/26/2012	06/13/2012	08/31/2012																		42	121	200																	
1055	1055	BXD34	HF	F	Harvest	197	04/01/2013	08/08/2013	10/15/2013	129	28.5	08/08/2013	44.6	184																																								10/02/2013																				55																			
1056	1056	BXD34	HF	F	Harvest	197	04/01/2013	08/08/2013	10/15/2013	129	32.3	08/08/2013	51.8	184																																								10/02/2013																				55																			
597	597	BXD32	HF	F	Natural	723	02/12/2012	07/20/2012	02/04/2014	159	22.2	07/20/2012	24.8	185	31.9	256	33.2	355	34.6	434	35.6	543	28.5	638	28.8	704																												08/15/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013	11/11/2013	01/16/2014														26	97	196	275	384	479	545													
594	594	BXD32	HF	F	Natural	357	02/12/2012	07/20/2012	02/03/2013	159	24.7	07/20/2012	28.5	185	30.9	256	24	355																																				08/15/2012	10/25/2012	02/01/2013																		26	97	196																	
595	595	BXD32	HF	F	Harvest	365	02/12/2012	07/20/2012	02/11/2013	159	22.9	07/20/2012	28.8	185	32.3	256	41.8	355																																				08/15/2012	10/25/2012	02/01/2013																		26	97	196																	
596	596	BXD32	HF	F	Harvest	365	02/12/2012	07/20/2012	02/11/2013	159	23.1	07/20/2012	26.6	185	31	256	38.5	355																																				08/15/2012	10/25/2012	02/01/2013																		26	97	196																	
460	460	BXD65	HF	F	Natural	609	09/23/2011	02/13/2012	05/24/2013	143	25.4	02/13/2012	37.5	185	52	264	60.5	343	66.5	398	58.9	497	54.4	576																														03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013															42	121	200	255	354	433														
461	461	BXD65	HF	F	Natural	483	09/23/2011	02/13/2012	01/18/2013	143	24.5	02/13/2012	39.7	185	54	264	61.8	343	67.6	398																																		03/26/2012	06/13/2012	08/31/2012	10/25/2012																	42	121	200	255																
458	458	BXD65	HF	F	Harvest	230	09/23/2011	02/13/2012	05/10/2012	143	24.7	02/13/2012	37.5	185																																								03/26/2012																				42																			
459	459	BXD65	HF	F	Harvest	230	09/23/2011	02/13/2012	05/10/2012	143	22.9	02/13/2012	34	185																																								03/26/2012																				42																			
2506	2506	DBA/2J	HF	F	Natural	521	08/15/2015	01/14/2016	01/17/2017	152	24.4		34.9	186	40.7	263	39.4	319	42.1	391	45	468																																02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/25/2016																34	111	167	239	316															
368	368	BXD9	HF	F	Harvest	349	09/22/2011	02/13/2012	09/05/2012	144	40.7	02/13/2012	52.9	186	59.6	265	66.7	344																																				03/26/2012	06/13/2012	08/31/2012																		42	121	200																	
366	366	BXD9	HF	F	Natural	342	09/22/2011	02/13/2012	08/29/2012	144	35.7	02/13/2012	41.8	186	39.9	265																																						03/26/2012	06/13/2012																			42	121																		
1924	1390	BXD45	HF	F	Natural	579	09/05/2013	02/28/2014	04/07/2015	176	24.4	02/28/2014	30.5	187	43.3	250	45.2	321	46.1	368	51.6	431	49.6	496	23.8	552																												03/11/2014	05/13/2014	07/23/2014	09/08/2014	11/10/2014	01/14/2015	03/11/2015														11	74	145	192	255	320	376													
1925	1389	BXD45	HF	F	Natural	537	09/05/2013	02/28/2014	02/24/2015	176	26.1	02/28/2014	32.3	187	43.1	250	42.4	321	34.3	368	28.6	431	25.2	496																														03/11/2014	05/13/2014	07/23/2014	09/08/2014	11/10/2014	01/14/2015															11	74	145	192	255	320														
1921	1888	BXD32	HF	F	Natural	730	05/07/2014	10/22/2014	05/06/2016	168	19.8	10/22/2014	23.9	187	29	252	29.7	308	28.5	371	30	433	29.8	517	27.9	583	28.3	651	28.3	728																								11/10/2014	01/14/2015	03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016	05/04/2016												19	84	140	203	265	349	415	483	560											
1887	1887	BXD32	HF	F	Natural	673	05/07/2014	10/22/2014	03/10/2016	168	24	10/22/2014	31.7	187	36.6	252	40.5	308	43.3	371	44.7	433	43.3	517	41.2	583	35	651																										11/10/2014	01/14/2015	03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016													19	84	140	203	265	349	415	483												
216	216	BXD48a	HF	F	Harvest	351	09/21/2011	02/13/2012	09/06/2012	145	27.2	02/13/2012	34.3	187	39.2	266	47.3	345																																				03/26/2012	06/13/2012	08/31/2012																		42	121	200																	
1070	1070	BXD68	HF	F	Harvest	201	03/29/2013	08/08/2013	10/16/2013	132	21.5	08/08/2013	28.5	187																																								10/02/2013																				55																			
1071	1071	BXD34	HF	F	Harvest	201	03/29/2013	08/08/2013	10/16/2013	132	24.2	08/08/2013	33.5	187																																								10/02/2013																				55																			
208	208	BXD48a	HF	F	Harvest	233	09/21/2011	02/13/2012	05/11/2012	145	26	02/13/2012	36.8	187																																								03/26/2012																				42																			
210	210	BXD48a	HF	F	Harvest	233	09/21/2011	02/13/2012	05/11/2012	145	27.6	02/13/2012	37.4	187																																								03/26/2012																				42																			
520	520	C57BL/6J	HF	F	Natural	708	02/09/2012	07/20/2012	01/17/2014	162	20.2	07/20/2012	29.3	188	39.8	259	56.9	358	62.1	437	72.4	546	69.7	641	28.9	707																												08/15/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013	11/11/2013	01/16/2014														26	97	196	275	384	479	545													
518	518	C57BL/6J	HF	F	Natural	684	02/09/2012	07/20/2012	12/24/2013	162	24.9	07/20/2012	30.5	188	38.4	259	43.8	358	55.2	437	71.6	546	73	641																														08/15/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013	11/11/2013															26	97	196	275	384	479														
519	519	C57BL/6J	HF	F	Natural	547	02/09/2012	07/20/2012	08/09/2013	162	23.2	07/20/2012	36.3	188	47.1	259	53.1	358	60.8	437	78.4	546																																08/15/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013																26	97	196	275	384															
517	517	C57BL/6J	HF	F	Natural	586	02/09/2012	07/20/2012	09/17/2013	162	22.8	07/20/2012	27.9	188	34.6	259	42.1	358	50.4	437	59.6	546																																08/15/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013																26	97	196	275	384															
2501	2501	DBA/2J	HF	F	Harvest	907	08/13/2015	01/14/2016	02/05/2018	154	21.8		25.4	188	29.8	265	32.2	321	35.2	393	35.2	470	34.4	531	33.7	582	31	642	29.1	720	26.6	797	26.6	861																				02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/25/2016	01/25/2017	03/17/2017	05/16/2017	08/02/2017	10/18/2017	12/21/2017										34	111	167	239	316	377	428	488	566	643	707									
2503	2503	DBA/2J	HF	F	Natural	816	08/13/2015	01/14/2016	11/06/2017	154	23.1		26.4	188	34.6	265	36.8	321	37	393	36.8	470	37.1	531	36.6	582	34.2	642	30.4	720	32.9	797																						02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/25/2016	01/25/2017	03/17/2017	05/16/2017	08/02/2017	10/18/2017											34	111	167	239	316	377	428	488	566	643										
2502	2502	DBA/2J	HF	F	Natural	623	08/13/2015	01/14/2016	04/27/2017	154	21.6		29.3	188	37.1	265	37.4	321	41.7	393	43.5	470	43.2	531	43.7	582																												02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/25/2016	01/25/2017	03/17/2017														34	111	167	239	316	377	428													
2003	2003	D2B6F1	HF	F	Natural	891	09/03/2014	02/06/2015	02/10/2017	156	29.2		42.6	189	55.3	252	57.5	314	68.8	398	78.4	464	84.7	532	84.6	609	92.9	665	91.8	737	89.1	814	83.9	876																				03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/25/2016	01/26/2017										33	96	158	242	308	376	453	509	581	658	720									
2002	2002	D2B6F1	HF	F	Natural	898	09/03/2014	02/06/2015	02/17/2017	156	31.8		38.1	189	49.1	252	51.9	314	60.8	398	68.1	464	73.8	532	80	609	87.9	665	92.8	737	91.6	814	86.4	876																				03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/25/2016	01/26/2017										33	96	158	242	308	376	453	509	581	658	720									
2001	2001	D2B6F1	HF	F	Natural	865	09/03/2014	02/06/2015	01/15/2017	156	37.2		47	189	59.7	252	62.9	314	70.1	398	74.9	464	82.9	532	94.9	609	99.9	665	95.9	737	76.1	814																						03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/25/2016											33	96	158	242	308	376	453	509	581	658										
2060	2060	BXD48a	HF	F	Natural	677	09/03/2014	02/06/2015	07/11/2016	156	28.3		35	189	46	252	53.4	314	63.8	398	76	464	72.2	532	67.9	609	50.4	665																										03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016													33	96	158	242	308	376	453	509												
2059	2059	BXD48a	HF	F	Other	695	09/03/2014	02/06/2015	07/29/2016	156	26.7		34.6	189	38	252	46.3	314	44	398	47	464	50.6	532	51.2	609	46.5	665																										03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016													33	96	158	242	308	376	453	509												
2061	2061	BXD48a	HF	F	Natural	696	09/03/2014	02/06/2015	07/30/2016	156	27.9		34.5	189	47.2	252	56.2	314	62.5	398	64.9	464	60.5	532	49.2	665																												03/11/2015	05/13/2015	07/14/2015	10/06/2015	12/11/2015	02/17/2016	06/29/2016														33	96	158	242	308	376	509													
2387	2387	BXD48	HF	F	Natural	433	06/04/2015	11/03/2015	08/10/2016	152	24.9		26.9	189	28.9	258	27.2	335	29.4	391																																		12/10/2015	02/17/2016	05/04/2016	06/29/2016																	37	106	183	239																
2476	2476	BXD43	HF	F	Natural	890	08/12/2015	01/14/2016	01/18/2018	155	24.2		28.2	189	35	266	40.4	322	47.9	394	56.1	471	60.2	533	58.1	583	55.9	643	58.8	721	47.4	798	32.4	862																				02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/25/2016	01/26/2017	03/17/2017	05/16/2017	08/02/2017	10/18/2017	12/21/2017										34	111	167	239	316	378	428	488	566	643	707									
2488	2488	BXD62	HF	F	Natural	774	08/12/2015	01/14/2016	09/24/2017	155	24.8		40	189	52.6	266	59.4	322	68.2	394	72.9	469	72.1	532	66.2	583	61.4	643	43.5	721																								02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/23/2016	01/25/2017	03/17/2017	05/16/2017	08/02/2017												34	111	167	239	314	377	428	488	566											
2492	2492	BXD32	HF	F	Euthanized	621	08/12/2015	01/14/2016	04/24/2017	155	24.7		41.6	189	56.2	266	58.7	322	67.6	394	75.6	469	80.6	533	77.9	583																												02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/23/2016	01/26/2017	03/17/2017														34	111	167	239	314	378	428													
2493	2493	BXD32	HF	F	Natural	554	08/12/2015	01/14/2016	02/16/2017	155	25.6		40.1	189	54.1	266	56.8	322	69.9	394	80.7	469	81.1	533																														02/17/2016	05/04/2016	06/29/2016	09/09/2016	11/23/2016	01/26/2017															34	111	167	239	314	378														
2489	2489	BXD62	HF	F	Natural	533	08/12/2015	01/14/2016	01/26/2017	155	27.4		41	189	51.4	266	61.4	394	68.7	469	43.9	532																																02/17/2016	05/04/2016	09/09/2016	11/23/2016	01/25/2017																34	111	239	314	377															
180	180	BXD89	HF	F	Natural	751	09/19/2011	02/13/2012	10/09/2013	147	21.8	02/13/2012	29.5	189	35.4	268	39.8	347	37.6	402	35.6	501	40.8	580	36.8	689																												03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013														42	121	200	255	354	433	542													
382	382	BXD32	HF	F	Natural	681	09/19/2011	02/13/2012	07/31/2013	147	24.8	02/13/2012	35.2	189	42.6	268	45.8	347	47.4	402	46.9	501	54.6	580																														03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013															42	121	200	255	354	433														
149	149	BXD77	HF	F	Natural	513	09/19/2011	02/13/2012	02/13/2013	147	20.2	02/13/2012	23.2	189	25.3	268	27.2	347	31.3	402	41.1	501																																03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013																42	121	200	255	354															
178	178	BXD89	HF	F	Harvest	352	09/19/2011	02/13/2012	09/05/2012	147	18.3	02/13/2012	21.8	189	26.1	268	29.7	347																																				03/26/2012	06/13/2012	08/31/2012																		42	121	200																	
179	179	BXD89	HF	F	Harvest	352	09/19/2011	02/13/2012	09/05/2012	147	23.4	02/13/2012	30.6	189	33.1	268	37.2	347																																				03/26/2012	06/13/2012	08/31/2012																		42	121	200																	
218	218	BXD61	HF	F	Harvest	233	09/19/2011	02/13/2012	05/09/2012	147	22.3	02/13/2012	26.8	189																																								03/26/2012																				42																			
219	219	BXD61	HF	F	Harvest	233	09/19/2011	02/13/2012	05/09/2012	147	19.6	02/13/2012	24.1	189																																								03/26/2012																				42																			
1772	1238	BXD48a	HF	F	Harvest	597	03/26/2013	08/08/2013	11/13/2014	135	26.2	08/08/2013	34.9	190	38.4	230	39.7	296	38.9	350	46	414	58.6	485	65.7	532																												10/02/2013	11/11/2013	01/16/2014	03/11/2014	05/14/2014	07/24/2014	09/09/2014														55	95	161	215	279	350	397													
1239	1239	BXD48a	HF	F	Harvest	597	03/26/2013	08/08/2013	11/13/2014	135	31.1	08/08/2013	40.7	190	46.5	230	50.7	296	56.4	350	71.7	414	80.3	485	79.9	532																												10/02/2013	11/11/2013	01/16/2014	03/11/2014	05/14/2014	07/24/2014	09/09/2014														55	95	161	215	279	350	397													
230	230	BXD102	HF	F	Natural	949	09/18/2011	02/10/2012	04/24/2014	145	22.6	02/10/2012	29.1	190	29.2	269	35.2	348	35.5	403	41.9	502	47.3	581	50	690	46.6	785	49	851	49.1	905																						03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013	11/11/2013	01/16/2014	03/11/2014											45	124	203	258	357	436	545	640	706	760										
145	145	BXD77	HF	F	Harvest	353	09/18/2011	02/13/2012	09/05/2012	148	26.8	02/13/2012	30.6	190	32.2	269	32.8	348																																				03/26/2012	06/13/2012	08/31/2012																		42	121	200																	
147	147	BXD77	HF	F	Harvest	353	09/18/2011	02/13/2012	09/05/2012	148	21.2	02/13/2012	29.5	190	38.4	269	45.5	348																																				03/26/2012	06/13/2012	08/31/2012																		42	121	200																	
212	212	BXD48a	HF	F	Natural	424	09/17/2011	02/13/2012	11/14/2012	149	26	02/13/2012	28.3	191	34.6	270	38.4	349	33.1	404																																		03/26/2012	06/13/2012	08/31/2012	10/25/2012																	42	121	200	255																
214	214	BXD48a	HF	F	Harvest	355	09/17/2011	02/13/2012	09/06/2012	149	47	02/13/2012	34.6	191	31	270	26.6	349																																				03/26/2012	06/13/2012	08/31/2012																		42	121	200																	
181	181	BXD73b	HF	F	Harvest	237	09/17/2011	02/13/2012	05/11/2012	149	18.5	02/13/2012	28.2	191																																								03/26/2012																				42																			
183	183	BXD73b	HF	F	Harvest	237	09/17/2011	02/13/2012	05/11/2012	149	21.4	02/13/2012	32.6	191																																								03/26/2012																				42																			
1293	1260	C57BL/6J	HF	F	Harvest	207	03/24/2013	08/08/2013	10/17/2013	137	22.6	08/08/2013	33.9	192																																								10/02/2013																				55																			
1301	1261	C57BL/6J	HF	F	Harvest	207	03/24/2013	08/08/2013	10/17/2013	137	21.5	08/08/2013	27.9	192																																								10/02/2013																				55																			
244	244	BXD43	HF	F	Harvest	236	09/16/2011	02/13/2012	05/09/2012	150	20	02/13/2012	24.9	192																																								03/26/2012																				42																			
246	246	BXD43	HF	F	Harvest	236	09/16/2011	02/13/2012	05/09/2012	150	23.2	02/13/2012	28.1	192																																								03/26/2012																				42																			
237	237	BXD81	HF	F	Harvest	237	09/16/2011	02/13/2012	05/10/2012	150	16.3	02/13/2012	21.7	192																																								03/26/2012																				42																			
239	239	BXD81	HF	F	Harvest	237	09/16/2011	02/13/2012	05/10/2012	150	16.6	02/13/2012	18.6	192																																								03/26/2012																				42																			
2122	2122	BXD24	HF	F	Natural	368	08/29/2014	02/06/2015	09/01/2015	161	29.3		43	194	62	257	77.7	319																																				03/11/2015	05/13/2015	07/14/2015																		33	96	158																	
5631	5631	BXD144	HF	F	Euthanized	387	10/07/2023	02/02/2024	10/28/2024	118	30.9		41.1	194	43.9	258	42	326	36	381																																		04/18/2024	06/21/2024	08/28/2024	10/22/2024																	76	140	208	263																
